rank,s=0.5,s=0.6,s=0.7,s=0.8,s=0.9,s=1.0,s=1.1,s=1.2,s=1.3,s=1.4,s=1.5
335,0.0008840605932235591,0.0008107556360457237,0.0007205461916792101,0.000617275676218843,0.0005073401061173574,0.0003987824790819111,0.0002994850696676241,0.00021521895427391495,0.00014853932623978868,9.895401925143748e-05,6.397910302963833e-05
336,0.0008827440465612501,0.0008093069951525933,0.0007190443827632668,0.0006158055342943612,0.0005059809569593033,0.00039759562646559586,0.00029850475862611115,0.0002144505440949521,0.00014796487725671808,9.854195640582307e-05,6.36936946551244e-05
337,0.0008814333642547289,0.0008078652361692136,0.0007175501531160772,0.0006143432470939965,0.000504629471798731,0.0003964158174849858,0.00029753055544016143,0.00021368714875312278,0.0001473943470982029,9.813282638891632e-05,6.341040198118276e-05
338,0.000880128502896421,0.000806430306126419,0.0007160634421662568,0.000612888749529735,0.0005032855848697017,0.0003952429896226042,0.0002965624040992837,0.0002129287207847507,0.0001468276975205381,9.772659971637437e-05,6.312920311589976e-05
339,0.0008788294195272442,0.0008050021526178808,0.0007145841900038182,0.0006114419772433793,0.0005019492311629877,0.0003940770810986437,0.00029560024927029963,0.00021217521331403123,0.000146264890764901,9.732324728631575e-05,6.285007645774757e-05
340,0.0008775360716306682,0.000803580723792488,0.0007131123373710233,0.0006100028665962416,0.0005006203464151656,0.0003929180308601183,0.0002946440362871854,0.00021142658004404317,0.0001457058895497955,9.69227403732496e-05,6.257300069089034e-05
341,0.0008762484171268705,0.0008021659683468536,0.0007116478256533911,0.0006085713546590124,0.0004992988670978968,0.00039176577857020595,0.00029369371114109564,0.00021068277524792362,0.00014515065706363698,9.652505062211868e-05,6.229795478057961e-05
342,0.0008749664143669856,0.0008007578355179432,0.000710190596870852,0.0006071473792018017,0.0004979847304073956,0.0003906202645977784,0.00029274922047056436,0.00020994375376020327,0.0001445991569574731,9.613015004245391e-05,6.20249179686372e-05
343,0.0008736900221274466,0.0007993562750758231,0.0007087405936690522,0.0006057308786843491,0.000496677874254076,0.00038948143000711434,0.00029181051155188087,0.00020920947096829748,0.0001440513533378384,9.573801100263779e-05,6.175386976902365e-05
344,0.0008724191996044194,0.000797961237316529,0.0007072977593107999,0.0006043217922463966,0.000495378237252377,0.00038834921654779133,0.00029087753228963597,0.00020847988280415174,0.00014350721075973957,9.534860622427463e-05,6.148478996349034e-05
345,0.0008711539064083214,0.0007965726730550475,0.0007058620376676547,0.0006029200596982266,0.0004940857587107625,0.0003872235666447542,0.00028995023120743544,0.00020775494573603619,0.00014296669421976917,9.496190877666502e-05,6.121765859731353e-05
346,0.0008698941025584318,0.0007951905336184134,0.0007044333732116546,0.0006015256215113556,0.0004928003786218907,0.00038610442338855557,0.00028902855743877703,0.0002070346167604878,0.000142429769149344,9.457789207138246e-05,6.095245597510825e-05
347,0.0008686397484775849,0.0007938147708389187,0.0007030117110071788,0.000600138418809386,0.0004915220376529512,0.0003849917305257643,0.00028811246071808796,0.00020631885339439612,0.000141896401408067,9.41965298569501e-05,6.068916265672089e-05
348,0.0008673908049869478,0.0007924453370474284,0.0007015969967029451,0.0005987583933590081,0.0004902506771361661,0.0003838854324495408,0.0002872018913719197,0.00020560761366723046,0.0001413665572772084,9.381779621361517e-05,6.0427759453198174e-05
349,0.0008661472333008811,0.0007910821850668063,0.0007001891765241361,0.0005973854875611536,0.0004889862390594516,0.0003827854741903731,0.00028629680031029596,0.00020490085611340434,0.0001408402034533054,9.34416655482192e-05,6.0168227422831276e-05
350,0.0008649089950218792,0.0007897252682054446,0.0006987881972646556,0.0005960196444422947,0.0004877286660572366,0.000381691801406972,0.00028539713901821237,0.00020419853976477595,0.00014031730704187613,9.306811258916208e-05,5.991054786727333e-05
351,0.0008636760521355918,0.000788374540250898,0.0006973940062795095,0.000594660807645887,0.00048647790140143654,0.00038060436037732254,0.0002845028595472827,0.00020350062414328056,0.00013979783555124702,9.269711238145787e-05,5.965470232772881e-05
352,0.0008624483670059205,0.0007870299554636173,0.0006960065514773115,0.000593308921423954,0.00048523388899257753,0.000379523097989887,0.0002836139145075315,0.0002028070692536928,0.00013928175688649036,9.232864028188024e-05,5.940067258121321e-05
353,0.0008612259023701952,0.0007856914685707837,0.0006946257813129072,0.0005919639306288094,0.00048399657335106985,0.00037844796173495813,0.00028273025705932654,0.00020211783557651618,0.00013876903934347004,9.19626719541963e-05,5.914844063688151e-05
354,0.0008600086213344225,0.0007843590347602415,0.0006932516447801207,0.0005906257807049156,0.0004827658996086256,0.00037737889969615876,0.00028185184090545205,0.00020143288406099672,0.00013825965160299306,9.159918336448611e-05,5.8897988732424034e-05
355,0.0008587964873686093,0.0007830326096745244,0.0006918840914046148,0.0005892944176808743,0.00048154181349982104,0.00037631586054208513,0.00028097862028331655,0.00020075217611825903,0.0001377535627250651,9.123815077654679e-05,5.864929933052832e-05
356,0.0008575894643021594,0.0007817121494049774,0.0006905230712368667,0.0005879697881615493,0.0004803242613537964,0.00037525879351809043,0.00028011054995729604,0.0002000756736145616,0.00013725074214324752,9.08795507473791e-05,5.8402355115405426e-05
357,0.0008563875163193383,0.0007803976104859709,0.0006891685348452559,0.0005866518393203146,0.0004791131900860949,0.00037420764843820785,0.0002792475852112059,0.00019940333886466911,0.00013675115965911374,9.052336012275498e-05,5.815713898937952e-05
358,0.0008551906079548114,0.0007790889498892043,0.0006878204333092614,0.0005853405188914318,0.0004779085471906347,0.0003731623756772073,0.00027838968184090273,0.00019873513462533986,0.0001362547854368035,9.016955603286416e-05,5.7913634069539366e-05
359,0.0008539987040892476,0.0007777861250180998,0.0006864787182127692,0.0005840357751625469,0.00047671028073181413,0.00037212292616278607,0.0002775367961470111,0.00019807102408892527,0.00013576158999767236,8.981811588803841e-05,5.767182368445029e-05
360,0.0008528117699449911,0.0007764890937022827,0.0006851433416374826,0.000582737556967311,0.0004755183393367456,0.00037108925136788946,0.0002766888849277736,0.00019741097087707982,0.00013527154421503487,8.946901737455177e-05,5.743169137092553e-05
361,0.0008516297710818002,0.0007751978141921476,0.000683814256156439,0.0005814458136781177,0.0004743326721876165,0.00037006130330315845,0.0002758459054720218,0.00019675493903457885,0.00013478461930899955,8.912223845049514e-05,5.719322087085578e-05
362,0.0008504526733926495,0.0007739122451535079,0.0006824914148276277,0.0005801604951989578,0.00047315322901417457,0.0003690390345095033,0.00027500781555226544,0.00019610289302324235,0.00013430078684139346,8.877775734172386e-05,5.695639612809545e-05
363,0.0008492804430995962,0.0007726323456623302,0.000681174771187709,0.000578881551958388,0.00047197996008633604,0.0003680223980507995,0.0002741745734178983,0.00019545479771596226,0.00013382001871077521,8.843555253787658e-05,5.672120128540474e-05
364,0.0008481130467497091,0.0007713580751995469,0.0006798642792458299,0.0005776089349026116,0.00047081281620691253,0.00036701134750670385,0.000273346137788517,0.00019481061839083175,0.00013334228714753386,8.809560278846414e-05,5.6487620681446245e-05
365,0.0008469504512110591,0.0007700893936459498,0.0006785598934775388,0.0005763425954886691,0.0004696517487044567,0.00036600583696558964,0.00027252246784735236,0.00019417032072537404,0.00013286756470907255,8.775788709902708e-05,5.6255638847835075e-05
366,0.0008457926236687691,0.0007688262612771624,0.0006772615688187926,0.0005750824856777372,0.000468496709426222,0.0003650058210175962,0.00027170352323480947,0.00019353387079086906,0.0001323958242750751,8.742238472736011e-05,5.602524050624126e-05
367,0.0008446395316211245,0.0007675686387586878,0.0006759692606600584,0.0005738285579285332,0.0004673476507312374,0.00036401125474779347,0.00027088926404211577,0.0001929012350467757,0.0001319270390428537,8.708907517980255e-05,5.579641056554342e-05
368,0.0008434911428757409,0.000766316487141033,0.0006746829248405069,0.0005725807651908232,0.0004662045254834906,0.0003630220937294571,0.00027007965080507373,0.00019227238033524827,0.0001314611825227761,8.675793820759325e-05,5.55691341190328e-05
369,0.0008423474255457886,0.0007650697678549063,0.0006734025176422939,0.0005713390608990335,0.000465067287045223,0.00036203829401745314,0.00026927464449791766,0.00019164727387574508,0.00013099822853377113,8.642895380328853e-05,5.534339644166633e-05
370,0.0008412083480462754,0.0007638284427064885,0.0006721279957849312,0.0005701033989659606,0.0004639358892703293,0.0003610598121417303,0.0002684742065272707,0.00019102588325972696,0.0001305381511989106,8.610210219724222e-05,5.5119182987368116e-05
371,0.0008400738790903807,0.0007625924738727743,0.0006708593164197445,0.0005688737337765811,0.00046281028649786403,0.000360086605100917,0.00026767829872620207,0.00019040817644544494,0.000130080924941066,8.577736385414637e-05,5.489647938637805e-05
372,0.000838943987685849,0.000761361823896985,0.0006695964371244139,0.000567650020181957,0.0004616904335456494,0.00035911863035602206,0.0002668868833483815,0.00018979412175281404,0.000129626524478639,8.545471946963129e-05,5.467527144264668e-05
373,0.0008378186431314312,0.0007601364556840491,0.0006683393158976013,0.0005664322134932362,0.00046057628570398524,0.00035815584582423647,0.00026609992306232894,0.00018918368785837312,0.0001291749248213639,8.513414996692411e-05,5.445554513127565e-05
374,0.0008366978150133825,0.0007589163324961518,0.0006670879111536563,0.000565220269475746,0.00045946779872945836,0.00035719820987283475,0.0002653173809457583,0.00018857684379032752,0.00012872610126618084,8.481563649356428e-05,5.423728659600231e-05
375,0.0008355814732020092,0.0007577014179483496,0.000665842181717405,0.0005640141443431788,0.00045836492883884807,0.0003562456813131739,0.00026453922048001326,0.00018797355892367392,0.00012828002939317798,8.44991604181753e-05,5.402048214672815e-05
376,0.0008344695878482671,0.000756491676004251,0.000664602086819017,0.0005628137947518655,0.000457267632703129,0.0003552982193947878,0.00026376540554459314,0.0001873738029754057,0.00012783668506160238,8.418470332729127e-05,5.380511825708979e-05
377,0.0008333621293804098,0.0007552870709717626,0.0006633675860889492,0.0005616191777951393,0.0004561758674415667,0.0003543557837995761,0.0002629959004117676,0.00018677754599979692,0.00012739604440593658,8.387224702223716e-05,5.359118156207183e-05
378,0.0008322590685006845,0.000754087567498895,0.0006621386395529678,0.0005604302509977844,0.0004550895906159053,0.0003534183346360852,0.0002622306697412778,0.00018618475838376382,0.0001269580838320414,8.35617735160621e-05,5.337865885566082e-05
379,0.0008311603761820772,0.0007528931305696339,0.0006609152076272437,0.0005592469723105709,0.0004540087602246468,0.0003524858324338792,0.00026146967857512335,0.00018559541084230174,0.0001265227800133621,8.325326503052433e-05,5.316753708853931e-05
380,0.0008300660236651042,0.0007517037254998713,0.0006596972511135214,0.0005580693001048717,0.00045293333469741793,0.00035155823813800055,0.00026071289233243236,0.00018500947441399727,0.000126090109887198,8.294670399312684e-05,5.295780336581938e-05
381,0.0008289759824546509,0.000750519317933395,0.0006584847311943613,0.0005568971931673628,0.0004518632728894247,0.0003506355131035176,0.00025996027680441424,0.00018442692045661258,0.0001256600506510335,8.264207303420293e-05,5.274944494481485e-05
382,0.000827890224316854,0.0007493398738379387,0.0006572776094284525,0.0005557306106948036,0.0004507985340759932,0.0003497176190901576,0.0002592117981493928,0.00018384772064274196,0.00012523257975892947,8.23393549840503e-05,5.25424492328513e-05
383,0.000826808721276032,0.0007481653595012888,0.0006560758477459944,0.0005545695122888949,0.00044973907794719335,0.000348804518257024,0.00025846742288791795,0.00018327184695553838,0.0001248076749179742,8.203853287011342e-05,5.2336803785113265e-05
384,0.0008257314456116554,0.0007469957415274494,0.0006548794084441493,0.0005534138579512176,0.0004486848646025465,0.00034789617315739634,0.00025772711789795607,0.00018269927168450907,0.00012438531408479249,8.173958991421242e-05,5.213249630252783e-05
385,0.0008246583698553641,0.0007458309868328609,0.0006536882541825589,0.0005522636080782441,0.0004476358545458131,0.0003469925467336109,0.0002569908504101557,0.00018212996742137885,0.0001239654754621117,8.144250952981829e-05,5.192951462968402e-05
386,0.0008235894667880256,0.0007446710626426755,0.0006525023479789312,0.0005511187234564285,0.00044659200867986086,0.00034609360231202123,0.00025625858800318855,0.00018156390705602004,0.00012354813749538407,8.114727531937308e-05,5.172784675278702e-05
387,0.0008225247094368335,0.0007435159364870858,0.0006513216532046881,0.0005499791652573659,0.0004455532883016102,0.00034519930359803677,0.0002555302985991635,0.00018100106377244698,0.00012313327886946378,8.085387107165459e-05,5.152748079764694e-05
388,0.0008214640710724514,0.0007423655761977059,0.0006501461335806807,0.0005488448950330287,0.00044451965509705824,0.0003443096146712377,0.00025480595045911304,0.0001804414110448754,0.00012272087850533807,8.05622807591842e-05,5.132840502770111e-05
389,0.0008204075252061921,0.0007412199499040064,0.0006489757531729645,0.0005477158747110706,0.00044349107113637605,0.0003434244999805661,0.0002540855121785505,0.00017988492263384378,0.00012231091555691125,8.027248853567758e-05,5.1130607842069463e-05
390,0.0008193550455872407,0.0007400790260297977,0.0006478104763886388,0.0005465920665902021,0.0004424674988690819,0.0003425439243395903,0.0002533689526830966,0.00017933157258239683,0.00012190336940784064,7.998447873353724e-05,5.093407777364229e-05
391,0.0008183066061999146,0.0007389427732897671,0.0006466502679717443,0.0005454734333356339,0.0004414489011192862,0.000341667852921842,0.00025265624122417397,0.00017878133521232937,0.0001214982196684234,7.969823586138584e-05,5.0738803487199756e-05
392,0.0008172621812609623,0.0007378111606860625,0.0006454950929992233,0.000544359937974588,0.0004404352410810096,0.00034079625125622506,0.00025194734737476923,0.00017823418512048948,0.00012109544617253362,7.941374460163994e-05,5.05447737775626e-05
